date,datatype,station,attributes,value
2018-02-03T00:00:00,SNWD,GHCND:US1NJPS0014,",,N,0700",0.0
2018-02-03T00:00:00,WESD,GHCND:US1NJPS0014,",,N,0700",0.0
2018-02-03T00:00:00,WESF,GHCND:US1NJPS0014,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NJPS0022,",,N,0700",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NJPS0022,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NJPS0025,",,N,0600",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NJPS0025,",,N,0600",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NJUN0003,",,N,0700",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NJUN0003,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NJUN0010,",,N,0730",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NJUN0010,",,N,0730",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NJUN0014,",,N,0630",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NJUN0017,",,N,0130",1.3
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0007,",,N,0700",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYNS0007,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0014,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0018,"T,,N,0715",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0030,",,N,0800",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0034,",,N,0800",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYNS0034,",,N,0800",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0035,",,N,1700",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYNS0035,",,N,1700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0036,",,N,0515",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYNS0036,",,N,0515",0.0
2018-02-03T00:00:00,SNWD,GHCND:US1NYNS0036,"T,,N,0515",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0037,",,N,0800",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYNS0037,",,N,0800",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0042,",,N,0700",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYNS0042,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0043,",,N,0800",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYNS0043,",,N,0800",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYNS0046,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYQN0002,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYQN0027,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYRC0001,",,N,0600",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYRC0001,",,N,0600",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYRC0002,",,N,0800",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYRC0002,",,N,0800",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYRL0005,",,N,0700",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYSF0061,",,N,0800",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYSF0061,",,N,0800",0.0
2018-02-03T00:00:00,DAPR,GHCND:US1NYSF0089,",,N,0800",2.0
2018-02-03T00:00:00,MDPR,GHCND:US1NYSF0089,",,N,0800",6.4
2018-02-03T00:00:00,PRCP,GHCND:US1NYSF0092,",,N,0830",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYSF0092,",,N,0830",0.0
2018-02-03T00:00:00,PRCP,GHCND:US1NYWC0018,",,N,0800",0.0
2018-02-03T00:00:00,SNOW,GHCND:US1NYWC0018,",,N,0800",0.0
2018-02-03T00:00:00,SNWD,GHCND:US1NYWC0018,",,N,0800",3.0
2018-02-03T00:00:00,WESF,GHCND:US1NYWC0018,",,N,0800",0.0
2018-02-03T00:00:00,PRCP,GHCND:USC00066655,",,7,0700",0.3
2018-02-03T00:00:00,PRCP,GHCND:USC00280907,",,7,0700",0.0
2018-02-03T00:00:00,SNOW,GHCND:USC00280907,",,7,",0.0
2018-02-03T00:00:00,SNWD,GHCND:USC00280907,",,7,0700",0.0
2018-02-03T00:00:00,TMAX,GHCND:USC00280907,",,7,0700",-3.9
2018-02-03T00:00:00,TMIN,GHCND:USC00280907,",,7,0700",-10.6
2018-02-03T00:00:00,TOBS,GHCND:USC00280907,",,7,0700",-7.2
2018-02-03T00:00:00,PRCP,GHCND:USC00281335,",,7,0700",0.0
2018-02-03T00:00:00,TMAX,GHCND:USC00281335,",,7,0700",-1.1
2018-02-03T00:00:00,TMIN,GHCND:USC00281335,",,7,0700",-9.4
2018-02-03T00:00:00,PRCP,GHCND:USC00283704,",,7,0700",0.0
2018-02-03T00:00:00,SNOW,GHCND:USC00283704,",,7,0700",0.0
2018-02-03T00:00:00,SNWD,GHCND:USC00283704,",,7,0700",0.0
2018-02-03T00:00:00,TMAX,GHCND:USC00283704,",,7,0700",-1.1
2018-02-03T00:00:00,TMIN,GHCND:USC00283704,",,7,0700",-9.4
2018-02-03T00:00:00,TOBS,GHCND:USC00283704,",,7,0700",-9.4
2018-02-03T00:00:00,PRCP,GHCND:USC00289187,",,7,0700",0.0
2018-02-03T00:00:00,SNOW,GHCND:USC00289187,",,7,",0.0
2018-02-03T00:00:00,SNWD,GHCND:USC00289187,",,7,0700",0.0
2018-02-03T00:00:00,TMIN,GHCND:USC00289187,",,7,0700",-13.9
2018-02-03T00:00:00,PRCP,GHCND:USC00301309,",,7,0700",0.0
2018-02-03T00:00:00,SNOW,GHCND:USC00301309,",,7,",0.0
2018-02-03T00:00:00,SNWD,GHCND:USC00301309,",,7,0700",25.0
2018-02-03T00:00:00,TMAX,GHCND:USC00301309,",,7,0700",-2.2
2018-02-03T00:00:00,TMIN,GHCND:USC00301309,",,7,0700",-11.1
2018-02-03T00:00:00,TOBS,GHCND:USC00301309,",,7,0700",-10.6
2018-02-03T00:00:00,PRCP,GHCND:USC00308577,",,7,0800",0.0
2018-02-03T00:00:00,SNOW,GHCND:USC00308577,",,7,",0.0
2018-02-03T00:00:00,SNWD,GHCND:USC00308577,",,7,0800",0.0
2018-02-03T00:00:00,TMAX,GHCND:USC00308577,",,7,0800",-2.2
2018-02-03T00:00:00,TMIN,GHCND:USC00308577,",,7,0800",-10.6
2018-02-03T00:00:00,TOBS,GHCND:USC00308577,",,7,0800",-8.3
2018-02-03T00:00:00,ADPT,GHCND:USW00014732,",,W,",-156.0
2018-02-03T00:00:00,ASLP,GHCND:USW00014732,",,W,",10291.0
2018-02-03T00:00:00,ASTP,GHCND:USW00014732,",,W,",10278.0
2018-02-03T00:00:00,AWBT,GHCND:USW00014732,",,W,",-67.0
2018-02-03T00:00:00,AWND,GHCND:USW00014732,",,W,",5.8
2018-02-03T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2018-02-03T00:00:00,RHAV,GHCND:USW00014732,",,W,",41.0
2018-02-03T00:00:00,RHMN,GHCND:USW00014732,",,W,",33.0
2018-02-03T00:00:00,RHMX,GHCND:USW00014732,",,W,",49.0
2018-02-03T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2018-02-03T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2018-02-03T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-5.3
2018-02-03T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",0.0
2018-02-03T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-8.2
2018-02-03T00:00:00,WDF2,GHCND:USW00014732,",,W,",300.0
2018-02-03T00:00:00,WDF5,GHCND:USW00014732,",,W,",290.0
2018-02-03T00:00:00,WSF2,GHCND:USW00014732,",,W,",10.7
2018-02-03T00:00:00,WSF5,GHCND:USW00014732,",,W,",13.9
2018-02-03T00:00:00,ADPT,GHCND:USW00014734,",,W,",-150.0
2018-02-03T00:00:00,ASLP,GHCND:USW00014734,",,W,",10291.0
2018-02-03T00:00:00,ASTP,GHCND:USW00014734,",,W,",10281.0
2018-02-03T00:00:00,AWBT,GHCND:USW00014734,",,W,",-72.0
2018-02-03T00:00:00,AWND,GHCND:USW00014734,",,W,",5.1
2018-02-03T00:00:00,PRCP,GHCND:USW00014734,",,W,2400",0.0
2018-02-03T00:00:00,RHAV,GHCND:USW00014734,",,W,",44.0
2018-02-03T00:00:00,RHMN,GHCND:USW00014734,",,W,",32.0
2018-02-03T00:00:00,RHMX,GHCND:USW00014734,",,W,",54.0
2018-02-03T00:00:00,SNOW,GHCND:USW00014734,",,W,",0.0
2018-02-03T00:00:00,SNWD,GHCND:USW00014734,",,W,2400",0.0
2018-02-03T00:00:00,TAVG,GHCND:USW00014734,"H,,S,",-5.7
2018-02-03T00:00:00,TMAX,GHCND:USW00014734,",,W,2400",0.0
2018-02-03T00:00:00,TMIN,GHCND:USW00014734,",,W,2400",-9.9
2018-02-03T00:00:00,WDF2,GHCND:USW00014734,",,W,",210.0
2018-02-03T00:00:00,WDF5,GHCND:USW00014734,",,W,",220.0
2018-02-03T00:00:00,WSF2,GHCND:USW00014734,",,W,",9.4
2018-02-03T00:00:00,WSF5,GHCND:USW00014734,",,W,",11.6
2018-02-03T00:00:00,AWND,GHCND:USW00054743,",,W,",2.6
2018-02-03T00:00:00,PGTM,GHCND:USW00054743,",,W,",936.0
2018-02-03T00:00:00,PRCP,GHCND:USW00054743,",,W,",0.0
2018-02-03T00:00:00,TMAX,GHCND:USW00054743,",,W,",-1.0
2018-02-03T00:00:00,TMIN,GHCND:USW00054743,",,W,",-10.5
2018-02-03T00:00:00,WDF2,GHCND:USW00054743,",,W,",250.0
2018-02-03T00:00:00,WDF5,GHCND:USW00054743,",,W,",240.0
2018-02-03T00:00:00,WSF2,GHCND:USW00054743,",,W,",6.3
2018-02-03T00:00:00,WSF5,GHCND:USW00054743,",,W,",9.4
2018-02-03T00:00:00,AWND,GHCND:USW00054787,",,W,",4.6
2018-02-03T00:00:00,PGTM,GHCND:USW00054787,",,W,",1344.0
2018-02-03T00:00:00,PRCP,GHCND:USW00054787,",,W,",0.0
2018-02-03T00:00:00,TMAX,GHCND:USW00054787,",,W,",-0.5
2018-02-03T00:00:00,TMIN,GHCND:USW00054787,",,W,",-9.9
2018-02-03T00:00:00,WDF2,GHCND:USW00054787,",,W,",230.0
2018-02-03T00:00:00,WDF5,GHCND:USW00054787,",,W,",230.0
2018-02-03T00:00:00,WSF2,GHCND:USW00054787,",,W,",8.1
2018-02-03T00:00:00,WSF5,GHCND:USW00054787,",,W,",12.1
2018-02-03T00:00:00,ADPT,GHCND:USW00094728,",,W,",-150.0
2018-02-03T00:00:00,ASLP,GHCND:USW00094728,",,W,",10288.0
2018-02-03T00:00:00,ASTP,GHCND:USW00094728,",,W,",10237.0
2018-02-03T00:00:00,AWBT,GHCND:USW00094728,",,W,",-72.0
2018-02-03T00:00:00,AWND,GHCND:USW00094728,",,W,",3.4
2018-02-03T00:00:00,PRCP,GHCND:USW00094728,",,W,2400",0.0
2018-02-03T00:00:00,RHAV,GHCND:USW00094728,",,W,",44.0
2018-02-03T00:00:00,RHMN,GHCND:USW00094728,",,W,",34.0
2018-02-03T00:00:00,RHMX,GHCND:USW00094728,",,W,",49.0
2018-02-03T00:00:00,SNOW,GHCND:USW00094728,",,W,",0.0
2018-02-03T00:00:00,SNWD,GHCND:USW00094728,",,W,2400",0.0
2018-02-03T00:00:00,TMAX,GHCND:USW00094728,",,W,2400",-0.5
2018-02-03T00:00:00,TMIN,GHCND:USW00094728,",,W,2400",-8.8
2018-02-03T00:00:00,WDF2,GHCND:USW00094728,",,W,",230.0
2018-02-03T00:00:00,WDF5,GHCND:USW00094728,",,W,",270.0
2018-02-03T00:00:00,WSF2,GHCND:USW00094728,",,W,",7.2
2018-02-03T00:00:00,WSF5,GHCND:USW00094728,",,W,",12.5
2018-02-03T00:00:00,AWND,GHCND:USW00094741,",,W,",4.6
2018-02-03T00:00:00,PGTM,GHCND:USW00094741,",,W,",1847.0
2018-02-03T00:00:00,PRCP,GHCND:USW00094741,",,W,",0.0
2018-02-03T00:00:00,TMAX,GHCND:USW00094741,",,W,",0.0
2018-02-03T00:00:00,TMIN,GHCND:USW00094741,",,W,",-9.3
2018-02-03T00:00:00,WDF2,GHCND:USW00094741,",,W,",210.0
2018-02-03T00:00:00,WDF5,GHCND:USW00094741,",,W,",210.0
2018-02-03T00:00:00,WSF2,GHCND:USW00094741,",,W,",9.4
2018-02-03T00:00:00,WSF5,GHCND:USW00094741,",,W,",12.5
2018-02-03T00:00:00,AWND,GHCND:USW00094745,",,W,",3.0
2018-02-03T00:00:00,PGTM,GHCND:USW00094745,",,W,",16.0
2018-02-03T00:00:00,PRCP,GHCND:USW00094745,",,W,2400",0.0
2018-02-03T00:00:00,TMAX,GHCND:USW00094745,",,W,2400",-2.1
2018-02-03T00:00:00,TMIN,GHCND:USW00094745,",,W,2400",-11.6
2018-02-03T00:00:00,WDF2,GHCND:USW00094745,",,W,",300.0
2018-02-03T00:00:00,WDF5,GHCND:USW00094745,",,W,",300.0
2018-02-03T00:00:00,WSF2,GHCND:USW00094745,",,W,",10.7
2018-02-03T00:00:00,WSF5,GHCND:USW00094745,",,W,",13.9
2018-02-03T00:00:00,ADPT,GHCND:USW00094789,",,W,",-139.0
2018-02-03T00:00:00,ASLP,GHCND:USW00094789,",,W,",10298.0
2018-02-03T00:00:00,ASTP,GHCND:USW00094789,",,W,",10288.0
2018-02-03T00:00:00,AWBT,GHCND:USW00094789,",,W,",-67.0
2018-02-03T00:00:00,AWND,GHCND:USW00094789,",,W,",7.0
2018-02-03T00:00:00,PRCP,GHCND:USW00094789,",,W,2400",0.0
2018-02-03T00:00:00,RHAV,GHCND:USW00094789,",,W,",47.0
2018-02-03T00:00:00,RHMN,GHCND:USW00094789,",,W,",39.0
2018-02-03T00:00:00,RHMX,GHCND:USW00094789,",,W,",56.0
2018-02-03T00:00:00,SNOW,GHCND:USW00094789,",,W,",0.0
2018-02-03T00:00:00,SNWD,GHCND:USW00094789,",,W,2400",0.0
2018-02-03T00:00:00,TAVG,GHCND:USW00094789,"H,,S,",-5.7
2018-02-03T00:00:00,TMAX,GHCND:USW00094789,",,W,2400",-1.0
2018-02-03T00:00:00,TMIN,GHCND:USW00094789,",,W,2400",-8.8
2018-02-03T00:00:00,WDF2,GHCND:USW00094789,",,W,",310.0
2018-02-03T00:00:00,WDF5,GHCND:USW00094789,",,W,",310.0
2018-02-03T00:00:00,WSF2,GHCND:USW00094789,",,W,",13.0
2018-02-03T00:00:00,WSF5,GHCND:USW00094789,",,W,",17.0
2018-02-04T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1000",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1000",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0820",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0820",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-02-04T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJES0018,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJES0018,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJES0019,",,N,0900",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJES0019,",,N,0900",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJES0024,",,N,2359",20.3
2018-02-04T00:00:00,SNOW,GHCND:US1NJES0024,",,N,2359",0.0
2018-02-04T00:00:00,SNWD,GHCND:US1NJES0024,",,N,2359",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJHD0002,",,N,0000",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJHD0002,",,N,0000",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMD0043,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMD0043,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMD0045,",,N,0600",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMD0045,",,N,0600",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMD0062,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMD0062,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMD0070,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMD0070,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMD0073,",,N,0620",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMD0074,",,N,0820",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMN0010,",,N,0730",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMN0010,",,N,0730",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMN0012,",,N,0900",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMN0012,",,N,0900",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMN0048,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMN0048,",,N,0700",0.0
2018-02-04T00:00:00,SNWD,GHCND:US1NJMN0048,"T,,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMN0104,",,N,2359",29.2
2018-02-04T00:00:00,PRCP,GHCND:US1NJMS0011,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMS0011,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMS0040,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMS0040,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMS0049,",,N,0740",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMS0049,",,N,0740",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMS0059,",,N,2200",20.6
2018-02-04T00:00:00,SNOW,GHCND:US1NJMS0059,"T,,N,2200",0.0
2018-02-04T00:00:00,SNWD,GHCND:US1NJMS0059,",,N,2200",0.0
2018-02-04T00:00:00,WESD,GHCND:US1NJMS0059,",,N,2200",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJMS0089,",,N,0800",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJMS0089,",,N,0800",0.0
2018-02-04T00:00:00,SNWD,GHCND:US1NJMS0089,",,N,0800",0.0
2018-02-04T00:00:00,WESD,GHCND:US1NJMS0089,",,N,0800",0.0
2018-02-04T00:00:00,WESF,GHCND:US1NJMS0089,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJPS0005,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJPS0005,",,N,0700",0.0
2018-02-04T00:00:00,SNWD,GHCND:US1NJPS0005,",,N,0700",0.0
2018-02-04T00:00:00,WESD,GHCND:US1NJPS0005,",,N,0700",0.0
2018-02-04T00:00:00,WESF,GHCND:US1NJPS0005,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJPS0012,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJPS0012,",,N,0700",0.0
2018-02-04T00:00:00,SNWD,GHCND:US1NJPS0012,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJPS0014,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJPS0014,",,N,0700",0.0
2018-02-04T00:00:00,SNWD,GHCND:US1NJPS0014,",,N,0700",0.0
2018-02-04T00:00:00,WESD,GHCND:US1NJPS0014,",,N,0700",0.0
2018-02-04T00:00:00,WESF,GHCND:US1NJPS0014,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJPS0022,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJPS0022,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJPS0025,",,N,0600",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJPS0025,",,N,0600",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJUN0003,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJUN0003,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJUN0010,",,N,0730",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJUN0010,",,N,0730",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJUN0014,",,N,0745",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NJUN0017,",,N,0300",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NJUN0017,",,N,0300",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYNS0007,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYNS0007,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYNS0018,",,N,0630",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYNS0018,",,N,0630",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYNS0030,",,N,0825",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYNS0034,",,N,0800",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYNS0034,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYNS0035,",,N,1700",19.1
2018-02-04T00:00:00,PRCP,GHCND:US1NYNS0037,",,N,0800",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYNS0037,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYNS0042,",,N,0730",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYNS0042,",,N,0730",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYNS0043,",,N,0800",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYNS0043,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYNS0046,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYQN0002,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYQN0027,",,N,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYQN0027,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYRC0001,",,N,0600",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYRC0001,",,N,0600",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYRC0002,",,N,0800",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYRC0002,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYRL0005,",,N,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYSF0061,",,N,0800",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYSF0061,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYSF0062,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYSF0089,",,N,1158",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYSF0089,",,N,1158",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYSF0092,",,N,0900",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYSF0092,",,N,0900",0.0
2018-02-04T00:00:00,PRCP,GHCND:US1NYWC0018,",,N,0800",0.0
2018-02-04T00:00:00,SNOW,GHCND:US1NYWC0018,",,N,0800",0.0
2018-02-04T00:00:00,SNWD,GHCND:US1NYWC0018,",,N,0800",0.0
2018-02-04T00:00:00,WESD,GHCND:US1NYWC0018,",,N,0800",0.0
2018-02-04T00:00:00,WESF,GHCND:US1NYWC0018,",,N,0800",0.0
2018-02-04T00:00:00,PRCP,GHCND:USC00066655,",,7,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:USC00280907,",,7,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:USC00280907,",,7,",0.0
2018-02-04T00:00:00,SNWD,GHCND:USC00280907,",,7,0700",0.0
2018-02-04T00:00:00,TMAX,GHCND:USC00280907,",,7,0700",-2.2
2018-02-04T00:00:00,TMIN,GHCND:USC00280907,",,7,0700",-10.6
2018-02-04T00:00:00,TOBS,GHCND:USC00280907,",,7,0700",-3.9
2018-02-04T00:00:00,PRCP,GHCND:USC00281335,",,7,0700",0.0
2018-02-04T00:00:00,TMAX,GHCND:USC00281335,",,7,0700",0.0
2018-02-04T00:00:00,TMIN,GHCND:USC00281335,",,7,0700",-8.9
2018-02-04T00:00:00,PRCP,GHCND:USC00283704,",,7,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:USC00283704,",,7,0700",0.0
2018-02-04T00:00:00,SNWD,GHCND:USC00283704,",,7,0700",0.0
2018-02-04T00:00:00,TMAX,GHCND:USC00283704,",,7,0700",0.0
2018-02-04T00:00:00,TMIN,GHCND:USC00283704,",,7,0700",-9.4
2018-02-04T00:00:00,TOBS,GHCND:USC00283704,",,7,0700",-0.6
2018-02-04T00:00:00,PRCP,GHCND:USC00289187,",,7,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:USC00289187,",,7,",0.0
2018-02-04T00:00:00,SNWD,GHCND:USC00289187,",,7,0700",0.0
2018-02-04T00:00:00,PRCP,GHCND:USC00301309,",,7,0700",0.0
2018-02-04T00:00:00,SNOW,GHCND:USC00301309,",,7,",0.0
2018-02-04T00:00:00,SNWD,GHCND:USC00301309,",,7,0700",25.0
2018-02-04T00:00:00,TMAX,GHCND:USC00301309,",,7,0700",1.1
2018-02-04T00:00:00,TMIN,GHCND:USC00301309,",,7,0700",-10.6
2018-02-04T00:00:00,TOBS,GHCND:USC00301309,",,7,0700",1.1
2018-02-04T00:00:00,PRCP,GHCND:USC00308577,",,7,0800",0.0
2018-02-04T00:00:00,SNOW,GHCND:USC00308577,",,7,",0.0
2018-02-04T00:00:00,SNWD,GHCND:USC00308577,",,7,0800",0.0
2018-02-04T00:00:00,TMAX,GHCND:USC00308577,",,7,0800",2.8
2018-02-04T00:00:00,TMIN,GHCND:USC00308577,",,7,0800",-8.3
2018-02-04T00:00:00,TOBS,GHCND:USC00308577,",,7,0800",1.7
2018-02-04T00:00:00,ADPT,GHCND:USW00014732,",,W,",-33.0
2018-02-04T00:00:00,ASLP,GHCND:USW00014732,",,W,",10176.0
2018-02-04T00:00:00,ASTP,GHCND:USW00014732,",,W,",10190.0
2018-02-04T00:00:00,AWBT,GHCND:USW00014732,",,W,",11.0
2018-02-04T00:00:00,AWND,GHCND:USW00014732,",,W,",3.7
2018-02-04T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",25.7
2018-02-04T00:00:00,RHAV,GHCND:USW00014732,",,W,",66.0
